long, lat, eventNumber
-111.159,-80.0154,59291350
-111.171,-80.1039,59291378
-111.576,-79.7467,59291401
-110.957,-80.0024,59291426
-111.914,-79.6416,59291439
-111.245,-80.0209,59291459
-110.71,-80.3786,59291479
-111.967,-79.7051,59291503
-111.131,-80.101,59291552
-111.755,-79.6929,59291570
-111.683,-79.6882,59291616
-111.531,-80.0381,59291658
-112.189,-79.4916,59291676
-111.337,-79.9432,59291693
-111.521,-79.8797,59291718
-111.284,-79.9398,59291732
-111.103,-80.0109,59291751
-111.536,-80.0382,59291774
-112.051,-79.5909,59291802
-111.034,-80.0939,59291826
-110.176,-80.4647,59291848
-111.278,-80.0236,59291882
-111.771,-79.7585,59291909
-111.549,-79.8809,59291931
-111.297,-80.0245,59291964
-111.684,-79.6878,59291983
-112.644,-79.2832,59291997
-111.163,-80.1029,59292060
-111.94,-79.7031,59292125
-110.726,-80.2689,59292148
-111.143,-80.0138,59292190
-111.188,-80.0166,59292213
-111.315,-80.0253,59292252
-111.593,-79.8125,59292278
-111.224,-80.0191,59292295
-111.504,-79.7421,59292319
-112.032,-79.7075,59292334
-111.704,-79.8186,59292365
-111.402,-80.0309,59292387
-111.302,-79.9409,59292406
-111.908,-79.7013,59292442
-112.061,-79.4841,59292470
-111.161,-80.1027,59292491
-111.573,-79.7453,59292514
-111.215,-80.0185,59292532
-111.699,-79.8183,59292561
-111.783,-79.6933,59292585
-111.464,-79.9522,59292610
-111.771,-79.758,59292638
-111.081,-80.0092,59292668
-111.469,-80.0343,59292790
-111.428,-79.8736,59292823
-110.957,-80.0882,59292844
-111.203,-80.0178,59292867
-111.196,-80.1986,59292897
-111.436,-79.9492,59292923
-111.415,-79.9477,59292956
-111.157,-80.0143,59292978
-112.184,-79.4407,59293009
-111.794,-79.6936,59293033
-111.459,-79.8048,59293058
-111.696,-79.6876,59293101
-111.601,-79.8124,59293129
-111.791,-79.576,59293150
-111.552,-79.8804,59293176
-111.682,-79.8169,59293211
-111.361,-79.8691,59293253
-111.996,-79.5866,59293321
-111.713,-79.8186,59293340
-111.705,-79.7534,59293359
-111.587,-79.7457,59293386
-111.211,-80.018,59293403
-111.483,-79.74,59293431
-111.167,-80.1028,59293451
-111.497,-79.8774,59293479
-111.025,-80.0928,59293505
-111.284,-79.9388,59293528
-110.623,-80.1625,59293548
-111.4,-80.0302,59293570
-111.843,-79.6966,59293592
-111.342,-80.0268,59293613
-111.707,-79.6877,59293637
-111.459,-80.119,59293662
-111.7,-79.6873,59293682
-111.196,-79.9339,59293706
-111.763,-79.7568,59293727
-111.761,-79.6907,59293802
-111.778,-79.692,59293818
-111.86,-79.6974,59293840
-111.147,-79.9315,59293858
-111.01,-80.0914,59293891
-111.941,-79.7018,59293917
-111.973,-79.5847,59293964
-111.7,-79.8173,59293995
-111.486,-79.8054,59294020
-112.028,-79.533,59294040
-112.26,-79.4434,59294063
-111.441,-79.8733,59294088
-112.14,-79.4865,59294108
-111.801,-79.6929,59294131
-111.054,-80.0946,59294146
-111.483,-79.8754,59294161
-111.273,-80.0221,59294207
-111.764,-79.5733,59294228
-111.268,-79.9372,59294247
-111.571,-79.7436,59294291
-111.734,-79.6883,59294309
-111.7,-79.6864,59294337
-111.996,-79.4785,59294361
-111.038,-80.0927,59294384
-111.769,-79.6908,59294407
-111.838,-79.6948,59294434
-111.634,-79.7468,59294487
-111.272,-79.8625,59294513
-111.655,-79.8141,59294566
-111.253,-80.0199,59294618
-111.798,-79.7574,59294657
-111.044,-80.1874,59294690
-111.811,-79.693,59294706
-111.69,-79.6846,59294738
-111.948,-79.4249,59294759
-111.902,-79.637,59294785
-111.24,-80.0182,59294815
-111.51,-79.7399,59294864
-110.95,-80.0863,59294898
-111.861,-79.696,59294967
-111.187,-80.0145,59295000
-111.587,-79.6773,59295030
-112.037,-79.532,59295067
-111.585,-79.8095,59295095
-111.325,-79.7949,59295210
-111.657,-79.6818,59295247
-111.278,-79.9366,59295283
-111.84,-79.6938,59295425
-111.752,-79.6882,59295461
-111.788,-79.756,59295504
-111.347,-79.9406,59295552
-112.814,-79.2448,59296549
-111.944,-79.4711,59300136
-110.731,-80.1606,59337292
-111.452,-79.9271,59339064
-111.942,-79.666,59341081
-110.372,-80.3729,59341926
-111.295,-79.9179,59342094
-110.392,-80.3749,59342171
-112.044,-79.6082,59342264
-111.746,-79.721,59342266
-111.273,-79.8364,59343111
-112.234,-79.5596,59343143
-110.934,-80.18,59343160
-112.058,-79.4359,59343226
-111.25,-79.9149,59343307
-111.713,-79.6501,59343322
-111.949,-79.6018,59343340
-111.568,-79.781,59343376
-111.874,-79.5971,59343421
-111.84,-79.6588,59343555
-111.68,-79.7883,59343596
-112.356,-79.3502,59343665
-111.277,-79.9163,59343706
-111.976,-79.5429,59343755
-112.004,-79.5445,59343775
-111.548,-79.7791,59343835
-111.561,-79.7802,59343856
-111.778,-79.5908,59343879
-112.037,-79.6069,59343894
-111.214,-79.9126,59343914
-111.719,-79.5869,59343937
-111.975,-79.6675,59343965
-111.909,-79.5987,59343986
-110.798,-80.0667,59344006
-111.696,-79.7171,59344041
-111.619,-79.6423,59344122
-111.367,-79.842,59344146
-111.361,-79.9218,59344945
-111.33,-79.8396,59345058
-111.848,-79.5948,59345213
-111.779,-79.5906,59345239
-111.118,-79.9945,59345270
-112.044,-79.5466,59345364
-112.108,-79.5782,59361595
-111.941,-79.6303,59363168
-111.809,-79.5568,59365698
-112.35,-79.3114,59366156
-112.405,-79.314,59366797
-111.927,-79.5623,59367283
-111.956,-79.5629,59368003
-111.874,-79.5575,59368089
-111.434,-79.8909,59369066
-111.279,-79.7979,59369289
-111.87,-79.5545,59369727
-111.996,-79.6254,59370728
-111.865,-79.616,59370750
-111.502,-79.7328,59371109
-111.438,-79.8842,59371634
-112.111,-79.5636,59371815
-111.958,-79.4904,59371975
-112.435,-79.354,59372035
-111.678,-79.6642,59372050
-112.121,-79.5615,59372404
-111.873,-79.6089,59372486
-111.289,-79.7037,59373138
-111.354,-79.7887,59373161
-112.399,-79.3467,59373182
-112.544,-79.4078,59374142
-111.901,-79.5397,59374407
-111.334,-79.8643,59374452
-111.326,-79.9506,59375015
-112.445,-79.2925,59375663
-111.939,-79.6026,59376080
-111.721,-79.728,59377373
-112.282,-79.3832,59377980
-112.585,-79.249,59378235
-112.019,-79.5408,59378494
-112.311,-79.4405,59379285
-110.766,-80.0749,59407293
-111.229,-79.9066,59407657
-110.582,-80.1747,59409296
-111.669,-79.7691,59409642
-111.201,-79.9022,59410766
-110.955,-79.9803,59410860
-112.089,-79.5116,59411086
-111.158,-79.8988,59411153
-111.303,-79.8213,59411219
-110.667,-80.3066,59411392
-111.342,-79.8239,59411503
-112.514,-79.3107,59411555
-111.232,-79.9036,59412085
-111.154,-79.898,59412140
-112.17,-79.5167,59412233
-111.58,-79.8406,59412398
-110.504,-80.2932,59412495
-111.483,-79.8336,59412646
-111.876,-79.5607,59412744
-110.589,-80.2999,59412957
-111.891,-79.7049,59413053
-112.036,-79.5719,59413122
-111.99,-79.5685,59413199
-111.133,-79.8962,59413259
-110.576,-80.299,59413388
-112.075,-79.5089,59413893
-112.16,-79.5154,59413954
-111.916,-79.5631,59413998
-112.263,-79.5881,59414191
-110.517,-80.2942,59414231
-111.3,-79.9078,59414276
-111.455,-79.8311,59414318
-112.087,-79.6444,59414451
-112.484,-79.3608,59414745
-112.004,-79.5689,59414932
-110.37,-80.1552,59414983
-111.303,-79.8198,59415687
-110.262,-80.2737,59415814
-111.376,-79.9137,59415905
-111.633,-79.682,59416355
-112.146,-79.4908,59442155
-111.425,-79.8043,59442260
-111.436,-79.8039,59442626
-112.022,-79.5451,59442758
-111.525,-79.809,59443014
-111.644,-79.6552,59443085
-111.303,-79.7915,59443183
-112.042,-79.5449,59443232
-110.731,-80.0364,59443354
-112.59,-79.519,59443580
-111.611,-79.7305,59443615
-111.326,-79.7909,59443748
-111.887,-79.5306,59443819
-111.548,-79.896,59443956
-111.813,-79.5235,59444167
-112.487,-79.1769,59444210
-111.811,-79.457,59444389
-112.146,-79.4831,59444413
-112.076,-79.4774,59444595
-111.458,-79.871,59473183
-111.321,-79.7715,59473319
-111.646,-79.7132,59473967
-111.475,-79.8726,59474166
-110.998,-79.9327,59474423
-111.588,-79.7078,59474841
-111.888,-79.5103,59475110
-111.238,-79.7635,59475252
-110.441,-80.2353,59475597
-112.008,-79.5896,59475664
-112.077,-79.4956,59519379
-112.361,-79.4509,59524798
-112.415,-79.4546,59525712
-112.318,-79.4466,59525915
-111.797,-79.6927,59526332
-112.646,-79.2922,59527888
-112.213,-79.4376,59528145
-112.076,-79.4917,59528655
-111.615,-79.5965,59528709
-111.908,-79.6226,59529544
-111.667,-79.7701,59531657
-112.497,-79.4622,59531866
-111.548,-79.7602,59533829
-112.26,-79.4446,59534630
-112.769,-79.1975,59534767
-112.236,-79.3173,59534824
-112.387,-79.3926,59536111
-112.436,-79.4563,59564393
-110.356,-80.2081,59564749
-111.77,-79.6126,59565016
-110.434,-80.2164,59565210
-111.191,-79.8208,59565548
-112.315,-79.4459,59566068
-110.983,-80.0112,59566207
-108.304,-80.795,59566336
-111.491,-79.7561,59566368
-107.125,-81.0714,59566463
-111.52,-79.758,59566815
-111.418,-79.8402,59566862
-110.308,-80.2032,59567019
-110.229,-80.1946,59567301
-109.421,-80.2605,59567355
-110.524,-80.0903,59567411
-112.153,-79.5696,59567471
-111.38,-79.8359,59567526
-111.61,-79.7656,59567827
-111.738,-79.6076,59567962
-111.112,-79.8121,59568345
-112.051,-79.5591,59568585
-111.52,-79.7556,59568711
-110.132,-80.0422,59569473
-111.522,-79.7539,59569786
-112.168,-79.4109,59586390
-111.855,-79.5961,59587359
-111.999,-79.4618,59587422
-111.356,-79.7159,59587528
-111.761,-79.7568,59588122
-112.306,-79.42,59589954
-111.611,-79.7375,59590357
-112.224,-79.4779,59590901
-111.558,-79.7312,59591026
-110.874,-79.9784,59611735
-107.014,-81.0757,59613335
-111.62,-79.7527,59613392
-111.773,-79.5962,59613659
-111.438,-79.7385,59614390
-109.906,-80.1563,59614770
-110.173,-80.1881,59615785
-111.614,-79.6668,59616052
-112.324,-79.5037,59616185
-111.875,-79.6131,59617443
-110.051,-80.1804,59619421
-110.712,-79.9579,59636199
-112.537,-79.4366,59636581
-111.045,-79.8802,59636610
-110.366,-80.044,59636836
-112.355,-79.3558,59639267
-112.105,-79.4671,59639399
-112.765,-79.333,59639831
-111.315,-79.7106,59639941
-111.895,-79.5985,59640142
-112.189,-79.476,59640282
-111.508,-79.7338,59640490
-111.368,-79.7181,59640548
-110.866,-79.9813,59640759
-112.685,-79.3896,59640894
-112.473,-79.4356,59641354
-112.285,-79.3507,59642088
-112.5,-79.4383,59642153
-112.304,-79.3527,59642287
-112.287,-79.4188,59642865
-111.317,-79.7149,59642993
-112.184,-79.4082,59643111
-111.957,-79.4552,59643343
-111.731,-79.5852,59643480
-112.059,-79.4655,59643660
-111.404,-79.7252,59643742
-112.404,-79.3003,59643872
-112.682,-79.2098,59644182
-112.852,-79.1209,59644236
-110.998,-79.8849,59644287
-111.711,-79.6648,59644331
-113.198,-78.9669,59644434
-111.244,-79.706,59644489
-111.035,-79.7843,59644917
-112.186,-79.4081,59645358
-112.148,-79.4736,59645472
-110.972,-79.7762,59645558
-111.981,-79.457,59645813
-112.357,-79.4941,59646027
-111.965,-79.4553,59646156
-112.392,-79.4284,59646422
-113.072,-79.1921,59646511
-112.369,-79.4262,59646599
-111.569,-79.6485,59646707
-111.349,-79.7175,59646772
-112.51,-79.3093,59648113
-112.396,-79.4167,59760485
-111.626,-79.7639,59762823
-106.128,-80.9495,59765452
-110.223,-80.06,59803315
-113.071,-79.2423,59803620
-111.811,-79.6436,59803739
-111.311,-79.5829,59803823
-110.118,-80.0446,59803852
-111.486,-79.5096,59803910
-110.754,-79.7257,59804024
-111.422,-79.5963,59804146
-111.34,-79.5862,59804239
-111.769,-79.5459,59804345
-112.67,-79.3302,59804393
-112.554,-79.3168,59804597
-111.083,-79.5529,59804636
-112.266,-79.4346,59804722
-112.637,-79.3259,59805257
-110.485,-79.9407,59805442
-112.327,-79.4409,59805603
-112.973,-79.1098,59805665
-111.575,-79.6137,59805732
-113.009,-79.2985,59806095
-111.775,-79.6377,59806623
-112.561,-79.3905,59806996
-111.71,-79.6296,59807015
-112.117,-79.3371,59807043
-110.491,-79.9414,59807061
-109.992,-80.0273,59807084
-112.53,-79.3132,59807116
-111.881,-79.3863,59807143
-111.519,-79.6066,59807181
-113.2,-79.1337,59807353
-111.638,-79.6212,59807373
-112.239,-79.4306,59807436
-111.647,-79.6225,59807538
-112.564,-79.2475,59807559
-111.725,-79.6318,59807685
-112.435,-79.3761,59807745
-112.483,-79.3812,59807783
-113.478,-79.1084,59807807
-112.184,-79.2707,59807825
-111.253,-79.6743,59807871
-110.839,-79.8575,59807901
-111.422,-79.5954,59807926
-111.801,-79.6412,59807963
-112.569,-79.3176,59807994
-111.853,-79.555,59808020
-112.737,-79.337,59808047
-111.366,-79.6882,59808105
-113.269,-79.2624,59808590
-113.444,-79.0516,59808678
-112.183,-79.5057,59808813
-111.353,-79.6873,59809188
-112.207,-79.4279,59809364
-112.222,-79.3506,59809619
-112.044,-79.4905,59810135
-110.859,-79.8626,59810189
-113.391,-79.0995,59810420
-110.05,-80.0419,59811423
-110.253,-80.0751,59815738
-110.377,-79.9514,59839130
-112.627,-79.4847,59839341
-112.217,-79.5207,59839412
-109.399,-80.1594,59839596
-112.442,-79.3857,59839646
-111.646,-79.6375,59839682
-110.241,-80.0986,59839744
-111.455,-79.6141,59839761
-111.411,-79.7145,59839812
-112.615,-79.4068,59839844
-112.139,-79.6026,59839866
-109.601,-80.1974,59839890
-111.783,-79.6561,59839916
-113.55,-79.1202,59839945
-110.136,-80.0853,59840029
-112.055,-79.6907,59840083
-111.294,-79.6996,59840121
-112.575,-79.3279,59840511
-111.93,-79.4895,59840543
-112.468,-79.316,59840861
-109.718,-80.0315,59840945
-111.631,-79.6402,59841156
-109.802,-80.046,59841922
-111.946,-79.4078,59842280
-112.019,-79.502,59842433
-112.445,-79.4687,59842705
-109.734,-80.0373,59842905
-109.823,-80.0501,59843387
-112.904,-79.2284,59844251
-112.382,-79.3589,59867381
-113.487,-79.0944,59868005
-111.693,-79.628,59868146
-109.973,-80.0488,59868376
-112.457,-79.3697,59868489
-112.339,-79.3546,59868581
-111.663,-79.6254,59868835
-110.972,-79.7592,59869003
-112.588,-79.4665,59869230
-112.576,-79.3088,59869434
-111.272,-79.6808,59869659
-112.609,-79.3135,59869797
-113.306,-79.0747,59869889
-112.188,-79.419,59869927
-112.185,-79.4188,59870120
-111.783,-79.6429,59870181
-111.169,-79.7885,59870360
-112.046,-79.6768,59871191
-109.913,-80.0468,59871294
-111.137,-79.7857,59871708
-113.664,-79.1166,59871861
-110.912,-79.883,59872033
-111.119,-79.9077,59872379
-111.122,-79.7826,59872608
-109.96,-80.0522,59872796
-112.336,-79.5211,59874208
-113.036,-79.3619,59875261
-113.691,-79.1144,59875921
-112.179,-79.3148,59909610
-109.843,-80.0205,59909767
-112.221,-79.404,59909813
-110.165,-79.9015,59909866
-110.997,-79.7419,59910876
-109.91,-80.0232,59910963
-109.886,-80.017,59911305
-111.88,-79.6317,59911368
-112.695,-79.3754,59913080
-110.348,-79.9134,59913610
-111.638,-79.5971,59913700
-110.307,-80.0749,59913820
-110.438,-79.9272,59913957
-111.589,-79.8144,59914418
-112.815,-79.39,59914571
-111.242,-79.6498,59914597
-112.583,-79.2819,59914737
-112.276,-79.4026,59914883
-110.092,-80.0439,59914943
-111.525,-79.6912,59916042
-111.581,-79.5931,59916190
-110.02,-80.0395,59916329
-110.389,-79.9257,59916374
-111.896,-79.6366,59916836
-110.422,-79.9328,59916953
-113.639,-79.1517,59917445
-108.068,-80.4413,59917510
-111.957,-79.6488,59917990
-112.894,-79.3295,59918255
-113.317,-79.1753,59918300
-109.395,-79.9558,59918446
-110.207,-80.0779,59918576
-108.358,-80.4956,59918897
-113.56,-79.1454,59918947
-109.466,-79.9702,59919013
-111.523,-79.5956,59919130
-112.618,-79.2972,59919186
-110.175,-80.0787,59919273
-108.433,-80.2302,59919314
-113.538,-79.1447,59919647
-112.832,-79.3268,59919715
-109.604,-79.9935,59919747
-112.704,-79.3905,59921251
-112.959,-79.3447,59922159
-112.219,-79.4958,59923124
-110.972,-79.6303,59923382
-111.961,-79.5572,59951438
-112.561,-79.2907,59951659
-112.791,-79.3222,59951907
-112.873,-79.3338,59952714
-111.454,-79.5893,59953167
-112.501,-79.4469,59953342
-111.406,-79.5825,59953376
-113.331,-79.1188,59953464
-113.299,-79.0547,59953885
-111.901,-79.5507,59953920
-112.768,-79.3993,59953945
-110.104,-80.0754,59953974
-106.809,-80.6876,59954007
-113.04,-79.3558,59954042
-111.528,-79.5992,59954316
-112.309,-79.4215,59954383
-111.51,-79.5967,59954725
-111.777,-79.634,59955195
-112.646,-79.3022,59955276
-111.626,-79.6127,59955301
-111.652,-79.6159,59956082
-113.086,-79.2161,59956437
-109.718,-80.0137,59957023
-111.215,-79.6637,59957065
-111.402,-79.5806,59957197
-112.512,-79.2833,59957252
-109.43,-79.9702,59957426
-110.179,-79.9263,59989773
-112.811,-79.3336,59989835
-109.23,-80.1465,59989926
-113.459,-79.2079,59990047
-111.252,-79.5654,59990162
-108.502,-80.2655,59990331
-111.725,-79.6354,59990356
-112.334,-79.4316,59990598
-109.155,-80.1297,59990630
-111.586,-79.614,59990693
-109.897,-80.054,59990729
-112.927,-79.3486,59990770
-112.704,-79.3982,59990800
-112.712,-79.3173,59990869
-109.79,-80.036,59991089
-109.696,-80.0178,59991655
-113.455,-79.1406,59991698
-111.679,-79.5222,59991773
-109.395,-80.1703,59991836
-110.089,-80.0811,59991925
-112.843,-79.3357,59992055
-109.342,-80.1594,59992127
-111.374,-79.693,59992211
-111.507,-79.6011,59992256
-106.342,-80.5836,59992333
-110.736,-79.8609,59992366
-114.383,-78.9335,59992451
-111.894,-79.6581,59992525
-108.448,-80.2471,59992742
-109.635,-80.0038,59993079
-111.845,-79.4483,59993180
-111.571,-79.6098,59993491
-111.758,-79.6373,59993520
-112.909,-79.3442,59993858
-111.852,-79.548,59993964
-110.276,-79.9313,59994168
-111.52,-79.7158,59994286
-111.701,-79.6282,59994336
-112.95,-79.3498,59994405
-110.454,-79.9624,59994481
-112.513,-79.3681,59994514
-112.835,-79.3329,59994659
-109.657,-80.0047,59995246
-111.532,-79.6021,59995403
-109.932,-80.0521,59995702
-110.767,-79.8618,59995814
-111.08,-79.7732,59995892
-111.489,-79.5954,59995929
-110.985,-79.757,59996609
-108.513,-80.2524,59996892
-111.461,-79.7035,59997907
-109.609,-79.9928,59998031
-111.252,-79.6701,59998165
-111.462,-79.5904,59998456
-111.473,-79.5926,59998648
-111.604,-79.6117,59998704
-109.631,-79.9974,59998785
-110.664,-79.7077,59999372
-107.798,-80.4303,59999405
-112.768,-79.3236,59999437
-112.765,-79.4049,59999596
-112.997,-79.3595,60001208
-112.118,-79.4905,60001557
-111.788,-79.6446,60001801
-111.792,-79.6456,60002060
-111.854,-79.6553,60002095
-111.799,-79.5449,60002885
-111.852,-79.7706,60002976
-112.228,-79.5087,60003015
-111.421,-79.7043,60003044
-110.073,-79.9096,60003319
-109.572,-79.9978,60003444
-112.379,-79.5324,60003509
-112.908,-79.351,60003565
-110.431,-79.8142,60003624
-109.341,-80.1653,60003780
-109.812,-80.0447,60004122
-110.632,-79.851,60004333
-111.237,-79.68,60004410
-107.379,-80.3714,60004763
-111.829,-79.7726,60004801
-110.04,-80.0835,60004941
-111.673,-79.5318,60006156
-112.726,-79.3292,60006226
-111.51,-79.6121,60006593
-112.801,-79.3413,60007168
-109.329,-80.1742,60007214
-111.627,-79.6309,60007341
-109.099,-80.1318,60007381
-111.573,-79.6225,60007438
-111.966,-79.6828,60007641
-110.36,-79.9611,60007698
-111.484,-79.6092,60007750
-112.479,-79.3766,60007777
-107.728,-80.4478,60007888
-112.721,-79.2524,60007945
-114.222,-79.0251,60008074
-109.256,-80.1605,60008104
-111.581,-79.6237,60008134
-107.724,-80.4468,60008174
-111.259,-79.6882,60008436
-110.686,-79.8657,60008532
-110.312,-79.8038,60008686
-110.257,-79.9425,60008715
-111.319,-79.6969,60008748
-111.2,-79.6789,60008837
-110.037,-79.9121,60008870
-109.595,-80.0095,60008967
-111.611,-79.6262,60009704
-112.446,-79.3693,60009828
-112.568,-79.3048,60010012
-110.13,-79.9224,60010060
-111.997,-79.4803,60010129
-112.841,-79.3455,60010155
-109.683,-80.0228,60010188
-111.332,-79.8216,60010337
-109.704,-80.0268,60010393
-111.756,-79.6468,60010527
-112.525,-79.2979,60010596
-111.49,-79.6058,60010705
-110.867,-79.7505,60010837
-110.241,-79.9349,60010872
-111.339,-79.5829,60010909
-112.747,-79.3304,60011059
-112.809,-79.3398,60011120
-109.946,-80.0651,60011187
-112.86,-79.4288,60011516
-112.706,-79.325,60011592
-111.46,-79.7182,60011777
-112.435,-79.3672,60011810
-109.262,-80.1526,60011874
-109.778,-80.0407,60012014
-112.816,-79.3423,60012186
-111.015,-79.6494,60012511
-111.971,-79.4796,60012777
-112.585,-79.3103,60012818
-111.668,-79.6677,60032323
-111.898,-79.4987,60032618
-112.255,-79.4631,60033728
-112.873,-79.3071,60034093
-112.513,-79.3337,60035317
-113.154,-79.2765,60035414
-112.72,-79.366,60035442
-114.116,-78.9876,60035473
-111.987,-79.5198,60035495
-112.356,-79.395,60035536
-110.811,-79.7906,60035580
-112.748,-79.3713,60035607
-114.335,-78.9688,60035630
-113.474,-79.1882,60035645
-113.499,-79.1922,60035778
-112.703,-79.3643,60035794
-111.619,-79.6704,60035857
-113.243,-79.2213,60035951
-111.391,-79.6361,60036034
-113.588,-79.0809,60036364
-114.165,-79.0505,60036976
-111.876,-79.505,60037098
-111.302,-79.6233,60037155
-108.174,-80.2792,60037203
-111.198,-79.6076,60037303
-112.661,-79.2797,60037354
-111.545,-79.6601,60037513
-113.588,-79.1427,60037553
-111.486,-79.6512,60038087
-113.563,-79.1391,60038123
-112.021,-79.4337,60038167
-111.078,-79.7072,60038344
-112.439,-79.3414,60054885
-112.689,-79.3808,60055297
-111.819,-79.5132,60055435
-112.073,-79.4586,60055511
-111.35,-79.6482,60055767
-113.473,-79.141,60055869
-109.477,-80.0734,60056001
-111.319,-79.6429,60056113
-109.742,-79.93,60056888
-107.984,-80.2566,60057300
-113.077,-79.2824,60057681
-109.44,-80.0613,60058080
-108.021,-80.2473,60060984
-113.919,-79.0304,60081821
-109.58,-80.0662,60083976
-113.671,-79.1659,60084222
-113.521,-79.2075,60084319
-112.736,-79.2987,60084388
-106.143,-80.6118,60084431
-112.964,-79.3337,60084675
-112.571,-79.3517,60084705
-111.711,-79.5841,60084887
-110.948,-79.8185,60084946
-109.454,-80.0345,60085096
-112.649,-79.3636,60085189
-111.129,-79.5957,60085280
-112.746,-79.2986,60087505
-112.477,-79.3362,60087895
-112.506,-79.4258,60087975
-112.628,-79.3865,60103329
-112.881,-79.3466,60103554
-111.986,-79.4606,60103667
-112.455,-79.4457,60103726
-112.837,-79.265,60103816
-112.812,-79.2613,60103877
-110.84,-79.7055,60103928
-110.904,-79.8489,60103967
-113.116,-79.3104,60104125
-112.368,-79.4373,60104351
-112.625,-79.3939,60104549
-113.579,-79.1766,60112866
-111.401,-79.6719,60113507
-112.637,-79.3915,60114208
-112.66,-79.3949,60114284
-112.937,-79.3584,60114347
-111.299,-79.6566,60114398
-112.435,-79.4443,60114516
-113.525,-79.1686,60114553
-110.76,-79.6898,60114617
-113.61,-79.2466,60114643
-114.17,-79.0338,60114672
-112.538,-79.4609,60114838
-110.98,-79.6056,60115022
-112.134,-79.3091,60115260
-112.74,-79.4208,60124300
-112.27,-79.4318,60124361
-111.175,-79.7728,60124745
-109.492,-80.1025,60124829
-112.458,-79.4573,60124851
-109.466,-80.0971,60124924
-109.482,-80.0976,60125046
-111.428,-79.6865,60125072
-110.243,-79.8794,60126089
-109.631,-80.1198,60126234
-112.841,-79.4287,60126271
-113.018,-79.4545,60126442
-111.356,-79.6696,60126478
-109.207,-80.035,60126940
-109.361,-80.0681,60127030
-111.489,-79.6909,60127078
-112.697,-79.4038,60127335
-111.241,-79.649,60127478
-112.176,-79.4944,60127501
-113.483,-79.1749,60138663
-112.98,-79.3762,60139611
-112.754,-79.4185,60140038
-111.332,-79.6692,60140153
-109.378,-80.0769,60140185
-112.715,-79.4113,60140345
-111.238,-79.6529,60141217
-111.254,-79.6556,60141294
-111.78,-79.5309,60141418
-111.004,-79.7368,60141495
-113.745,-79.2106,60141577
-113.512,-79.174,60141697
-113.655,-79.1969,60141843
-110.781,-79.833,60142124
-112.591,-79.3934,60142340
-112.019,-79.383,60142422
-112.426,-79.367,60155611
-111.452,-79.6914,60155634
-111.703,-79.5205,60155756
-112.197,-79.3269,60156014
-113.618,-79.2583,60156171
-110.398,-79.907,60157014
-109.108,-80.0204,60157057
-112.273,-79.4285,60157135
-114.519,-78.994,60157223
-113.416,-79.1614,60157338
-112.849,-79.4359,60157578
-111.292,-79.5549,60158019
-108.985,-80.0008,60158073
-112.544,-79.3053,60158128
-112.486,-79.378,60158159
-109.689,-79.9477,60158346
-112.512,-79.3835,60158372
-110.982,-79.6151,60158436
-113.551,-79.185,60158521
-107.027,-80.4237,60158568
-112.322,-79.4396,60158782
-111.112,-79.6398,60159368
-114.126,-79.1317,60178133
-112.557,-79.4367,60180899
-112.402,-79.4089,60181404
-112.591,-79.3511,60181993
-111.168,-79.5885,60182409
-111.469,-79.6323,60183945
-111.405,-79.6207,60184036
-112.615,-79.3471,60184074
-111.526,-79.6408,60184110
-111.937,-79.601,60184652
-109.916,-79.895,60185024
-113.631,-79.1509,60185086
-111.602,-79.6493,60185235
-112.861,-79.3845,60185436
-111.117,-79.6842,60185642
-112.363,-79.5677,60185774
-111.527,-79.6348,60185993
-112.87,-79.3847,60186033
-111.629,-79.6518,60186132
-111.181,-79.5764,60186167
-113.577,-79.2051,60186200
-113.426,-79.1807,60186235
-111.447,-79.6208,60186333
-111.315,-79.5994,60186494
-113.26,-79.2918,60186603
-111.445,-79.6206,60186842
-112.539,-79.4142,60187379
-112.926,-79.3936,60187454
-111.663,-79.6575,60187525
-111.169,-79.6938,60188489
-110.513,-79.7084,60188743
-112.616,-79.3437,60188786
-112.808,-79.3768,60188954
-111.155,-79.8225,60189083
-113.792,-79.1775,60189200
-112.963,-79.4028,60189455
-112.332,-79.3835,60189503
-112.762,-79.3714,60189695
-115.232,-78.885,60189801
-112.73,-79.2854,60189875
-112.578,-79.3411,60190020
-111.102,-79.6889,60190103
-114.187,-79.0095,60190182
-112.44,-79.4048,60190225
-111.512,-79.64,60190305
-111.694,-79.4627,60190339
-112.424,-79.3162,60190389
-113.499,-79.1987,60190479
-114.291,-78.9744,60190523
-109.454,-79.9969,60190567
-111.967,-79.5103,60190609
-113.354,-79.2439,60190690
-112.892,-79.396,60190780
-112.054,-79.6264,60190818
-112.735,-79.4541,60190896
-113.257,-79.2295,60191497
-110.239,-79.8148,60191538
-113.226,-79.2249,60191577
-111.519,-79.6458,60191666
-112.47,-79.4143,60191838
-111.336,-79.6173,60192171
-111.266,-79.6059,60192266
-111.369,-79.6229,60192341
-111.277,-79.608,60192375
-110.42,-79.7068,60192498
-111.396,-79.628,60192586
-112.324,-79.3908,60192640
-112.87,-79.3162,60192936
-110.428,-79.8501,60193033
-112.035,-79.6293,60193289
-113.629,-79.1597,60193320
-111.547,-79.6541,60193359
-112.248,-79.4683,60193423
-113.287,-79.3084,60193459
-112.946,-79.3294,60193496
-114.05,-79.1052,60193708
-114.205,-78.965,60193752
